route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_date_donnee
L1,R7,RC3110566,Aytré-Plage,0,0,1-1,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110567,Aytré-Plage,0,0,1-2,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110568,Aytré-Plage,0,0,1-6,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110569,Aytré-Plage,0,0,1-1,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110570,Aytré-Plage,0,0,1-2,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110571,Aytré-Plage,0,0,1-6,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110572,Aytré-Plage,0,0,1-1,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110573,Aytré-Plage,0,0,1-2,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110574,Aytré-Plage,0,0,1-6,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110575,Aytré-Plage,0,0,1-1,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110576,Aytré-Plage,0,0,1-2,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110577,Aytré-Plage,0,0,1-6,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110578,Aytré-Plage,0,0,1-1,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110579,Aytré-Plage,0,0,1-2,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110580,Aytré-Plage,0,0,1-6,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110581,Aytré-Plage,0,0,1-1,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110582,Aytré-Plage,0,0,1-2,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110583,Aytré-Plage,0,0,1-6,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110584,Aytré-Plage,0,0,1-2,R25254,2024-01-22 04:01:44.0
L1,R7,RC3110585,Laleu,0,1,1-4,R31809,2024-01-22 04:01:44.0
L1,R7,RC3110586,La Pallice,0,1,1-2,R31810,2024-01-22 04:01:44.0
L1,R7,RC3110587,La Pallice,0,1,1-1,R25258,2024-01-22 04:01:44.0
L1,R8,RC3110116,La Pallice,0,1,1-11,R31810,2024-01-22 04:01:44.0
L1,R8,RC3110163,Place de Verdun,0,0,1-11,R31811,2024-01-22 04:01:44.0
L1,R8,RC3110463,Place de Verdun,0,0,1-13,R31811,2024-01-22 04:01:44.0
L1,R8,RC3110465,Place de Verdun,0,1,1-7,R25263,2024-01-22 04:01:44.0
L1,R8,RC3110467,La Pallice,0,1,1-13,R31810,2024-01-22 04:01:44.0
L1,R9,RC3110179,La Pallice,0,1,1-15,R31812,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100102,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100203,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100302,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100402,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100502,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100602,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100702,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100802,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0100902,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0101002,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0101102,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0101202,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0101302,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0101402,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0101502,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0101602,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105102,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105202,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105302,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105402,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105502,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105602,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105702,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105802,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0105902,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0106002,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0106102,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0106202,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0106302,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0106402,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0106502,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#LMCJV__#20231127-20240831,T0106602,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103102,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103202,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103302,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103402,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103502,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103602,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103702,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103802,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0103902,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0104002,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0104102,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0104202,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0104302,LA ROCHELLE - Place de Verdun,0,0,"",T1007,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108102,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108202,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108302,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108402,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108502,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108602,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108702,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108802,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0108902,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0109002,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0109102,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0109202,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L10,TGTFS23#GTSCO4-GTSCO5-GTVAC5#_____S_#20231127-20240831,T0109302,L'HOUMEAU - Les Mouettes,0,1,"",T1055,2024-01-22 04:01:44.0
L11,R17,RC3128904,P+R Les Greffières,0,0,11-3,R32055,2024-01-22 04:01:44.0
L11,R17,RC3128905,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128906,Place de Verdun,0,0,11-8,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128907,Place de Verdun,0,0,11-5,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128908,Nieul-sur-Mer,0,1,11-8,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128909,Place de Verdun,0,0,11-8,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128910,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128911,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128912,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128913,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128914,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128915,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128916,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128917,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128918,Place de Verdun,0,0,11-5,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128919,Nieul-sur-Mer,0,1,11-8,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128920,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128921,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128922,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128923,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128924,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128925,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128926,Nieul-sur-Mer,0,1,11-2,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128927,Nieul-sur-Mer,0,1,11-4,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128928,Place de Verdun,0,0,11-5,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128929,Nieul-sur-Mer,0,1,11-8,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128930,Place de Verdun,0,0,11-8,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128931,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128932,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128933,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128934,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128935,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128936,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128937,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128938,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128939,Place de Verdun,0,0,11-2,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128940,Nieul-sur-Mer,0,1,11-8,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128941,Place de Verdun,0,0,11-8,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128942,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128943,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128944,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128945,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128946,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128947,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128948,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128949,Place de Verdun,0,0,11-4,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128950,Nieul-sur-Mer,0,1,11-8,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128951,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128952,Place de Verdun,0,0,11-8,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128953,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128954,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128955,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128956,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128957,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R17,RC3128958,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R17,RC3128959,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129079,P+R Les Greffières,0,0,11-3,R32055,2024-01-22 04:01:44.0
L11,R18,RC3129080,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129081,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129082,Place de Verdun,0,0,11-5,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129083,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129084,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129085,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129086,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129087,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129088,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129089,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129090,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129091,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129092,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129093,Place de Verdun,0,0,11-5,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129094,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129095,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129096,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129097,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129098,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129099,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129100,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129101,Nieul-sur-Mer,0,1,11-2,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129102,Nieul-sur-Mer,0,1,11-4,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129103,Place de Verdun,0,0,11-5,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129104,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129105,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129106,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129107,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129108,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129109,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129110,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129111,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129112,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129113,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129114,Place de Verdun,0,0,11-2,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129115,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129116,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129117,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129118,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129119,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129120,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129121,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129122,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129123,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129124,Place de Verdun,0,0,11-4,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129125,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129126,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129127,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129128,Nieul-sur-Mer,0,1,11-10,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129129,Place de Verdun,0,0,11-10,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129130,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129131,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129132,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R18,RC3129133,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R18,RC3129134,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126651,Nieul-sur-Mer,0,1,11-6,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126653,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126654,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126655,Nieul-sur-Mer,0,1,11-2,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126656,Place de Verdun,0,0,11-6,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126657,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126673,Nieul-sur-Mer,0,1,11-6,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126676,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126677,Nieul-sur-Mer,0,1,11-4,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126680,Place de Verdun,0,0,11-2,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126685,Place de Verdun,0,0,11-6,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126686,Place de Verdun,0,0,11-6,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126688,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126693,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126694,Nieul-sur-Mer,0,1,11-4,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126696,Place de Verdun,0,0,11-4,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126698,Nieul-sur-Mer,0,1,11-2,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126699,Nieul-sur-Mer,0,1,11-6,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126701,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126709,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126711,Place de Verdun,0,0,11-2,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126722,Place de Verdun,0,0,11-4,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126723,Nieul-sur-Mer,0,1,11-3,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126725,Nieul-sur-Mer,0,1,11-5,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126729,Nieul-sur-Mer,0,1,11-2,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126732,Place de Verdun,0,0,11-2,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126735,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126737,Nieul-sur-Mer,0,1,11-2,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126747,Place de Verdun,0,0,11-3,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126748,Nieul-sur-Mer,0,1,11-4,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126749,Place de Verdun,0,0,11-4,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126750,Nieul-sur-Mer,0,1,11-1,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126753,Place de Verdun,0,0,11-1,R32053,2024-01-22 04:01:44.0
L11,R20,RC3126754,Nieul-sur-Mer,0,1,11-2,R32054,2024-01-22 04:01:44.0
L11,R20,RC3126755,Place de Verdun,0,0,11-2,R32053,2024-01-22 04:01:44.0
